work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,company_location,company_size
2022,Mid-Level,Full-Time,Data Analyst,75000,USD,75000,CA,Medium
2022,Mid-Level,Full-Time,Data Scientist,141300,USD,141300,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,102100,USD,102100,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,206699,USD,206699,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,99100,USD,99100,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,50000,GBP,61566,GB,Medium
2022,Mid-Level,Full-Time,Data Analyst,35000,GBP,43096,GB,Medium
2022,Mid-Level,Full-Time,Data Scientist,160000,USD,160000,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,130000,USD,130000,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,135000,USD,135000,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,50000,USD,50000,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,140000,GBP,172386,GB,Medium
2022,Mid-Level,Full-Time,Data Scientist,70000,GBP,86193,GB,Medium
2022,Mid-Level,Full-Time,Data Scientist,200000,USD,200000,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,120000,USD,120000,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Developer,100000,CAD,76814,CA,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,120000,USD,120000,US,Small
2022,Mid-Level,Full-Time,Business Data Analyst,1400000,INR,17805,IN,Medium
2022,Mid-Level,Full-Time,Data Scientist,2400000,INR,30523,IN,Large
2022,Mid-Level,Full-Time,Machine Learning Infrastructure Engineer,53000,EUR,55685,PT,Large
2022,Mid-Level,Part-Time,Data Engineer,50000,EUR,52533,DE,Large
2022,Mid-Level,Full-Time,Applied Machine Learning Scientist,75000,USD,75000,US,Large
2022,Mid-Level,Full-Time,Applied Data Scientist,157000,USD,157000,US,Large
2022,Mid-Level,Full-Time,Business Data Analyst,90000,CAD,69133,CA,Large
2022,Mid-Level,Full-Time,Data Scientist,88000,CAD,67597,CA,Medium
2022,Mid-Level,Full-Time,Data Analyst,20000,USD,20000,GR,Small
2022,Mid-Level,Full-Time,Data Scientist,78000,USD,78000,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,121000,AUD,83864,AU,Large
2022,Mid-Level,Full-Time,Head of Data,30000,EUR,31520,EE,Small
2022,Mid-Level,Full-Time,Machine Learning Scientist,153000,USD,153000,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,150000,PLN,33609,PL,Large
2022,Mid-Level,Full-Time,Principal Data Analyst,75000,USD,75000,CA,Small
2022,Mid-Level,Full-Time,Research Scientist,59000,EUR,61989,AT,Large
2022,Mid-Level,Full-Time,Data Scientist,135000,USD,135000,US,Large
2022,Mid-Level,Full-Time,Data Scientist,115000,CHF,120402,CH,Large
2022,Mid-Level,Full-Time,Data Engineer,62000,EUR,65141,FR,Medium
2022,Mid-Level,Full-Time,Data Scientist,48000,USD,48000,US,Small
2022,Mid-Level,Freelancer,Data Scientist,100000,USD,100000,US,Medium
2022,Senior,Full-Time,Data Scientist,84000,EUR,88256,GB,Large
2022,Senior,Full-Time,AI Developer,275000,USD,275000,CA,Small
2022,Senior,Full-Time,Lead Data Scientist,164000,EUR,172309,IE,Large
2022,Senior,Full-Time,BI Developer,130000,USD,130000,US,Large
2022,Senior,Full-Time,Lead Data Scientist,192000,USD,192000,US,Large
2022,Senior,Full-Time,Machine Learning Software Engineer,375000,USD,375000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,80000,EUR,84053,FR,Large
2022,Senior,Full-Time,Data Analytics Manager,133000,USD,133000,NL,Large
2022,Senior,Full-Time,Manager Data Management,125000,USD,125000,US,Large
2022,Senior,Full-Time,Data Engineer,175000,USD,175000,US,Medium
2022,Senior,Full-Time,Data Engineer,155000,USD,155000,US,Medium
2022,Senior,Full-Time,Data Engineer,153600,USD,153600,US,Medium
2022,Senior,Full-Time,Data Engineer,106800,USD,106800,US,Medium
2022,Senior,Full-Time,Data Scientist,150000,USD,150000,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,USD,140000,US,Medium
2022,Senior,Full-Time,Data Science Consultant,122000,USD,122000,US,Medium
2022,Senior,Full-Time,Data Science Consultant,94500,USD,94500,US,Medium
2022,Senior,Full-Time,Data Engineer,170000,USD,170000,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,USD,130000,US,Medium
2022,Senior,Full-Time,Data Science Consultant,145000,USD,145000,US,Medium
2022,Senior,Full-Time,Data Science Consultant,128000,USD,128000,US,Medium
2022,Senior,Full-Time,Data Engineer,145000,USD,145000,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,USD,100000,US,Medium
2022,Senior,Full-Time,Data Engineer,175000,USD,175000,US,Medium
2022,Senior,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Engineer,145000,USD,145000,US,Medium
2022,Senior,Full-Time,Data Engineer,115000,USD,115000,US,Medium
2022,Senior,Full-Time,Applied Machine Learning Scientist,150000,USD,150000,US,Medium
2022,Senior,Full-Time,Data Scientist,126500,USD,126500,US,Medium
2022,Senior,Full-Time,Data Scientist,51000,USD,51000,US,Medium
2022,Senior,Full-Time,Data Engineer,250000,USD,250000,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,USD,63000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,210000,USD,210000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,160000,USD,160000,US,Medium
2022,Senior,Full-Time,Data Scientist,272550,USD,272550,US,Medium
2022,Senior,Full-Time,Data Scientist,198200,USD,198200,US,Medium
2022,Senior,Full-Time,Data Scientist,220000,USD,220000,US,Medium
2022,Senior,Full-Time,Data Scientist,146000,USD,146000,US,Medium
2022,Senior,Full-Time,Machine Learning Software Engineer,248400,USD,248400,CA,Medium
2022,Senior,Full-Time,Machine Learning Software Engineer,183600,USD,183600,CA,Medium
2022,Senior,Full-Time,Lead Data Scientist,4460000,INR,56723,IN,Large
2022,Senior,Full-Time,Data Engineer,216000,USD,216000,US,Medium
2022,Senior,Full-Time,Data Engineer,144000,USD,144000,US,Medium
2022,Senior,Full-Time,Data Analyst,149000,USD,149000,US,Medium
2022,Senior,Full-Time,Data Analyst,119000,USD,119000,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,USD,140000,US,Medium
2022,Senior,Full-Time,Data Scientist,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,246000,USD,246000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,201000,USD,201000,US,Medium
2022,Senior,Full-Time,Data Scientist,190000,USD,190000,US,Medium
2022,Senior,Full-Time,Data Scientist,155000,USD,155000,US,Medium
2022,Senior,Full-Time,ML Engineer,235000,USD,235000,US,Medium
2022,Senior,Full-Time,ML Engineer,185000,USD,185000,US,Medium
2022,Senior,Full-Time,Cloud Database Engineer,190000,USD,190000,US,Medium
2022,Senior,Full-Time,Cloud Database Engineer,160000,USD,160000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,204500,USD,204500,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,142200,USD,142200,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,192000,USD,192000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,164000,USD,164000,US,Medium
2022,Senior,Full-Time,Data Engineer,185900,USD,185900,US,Medium
2022,Senior,Full-Time,Data Engineer,129300,USD,129300,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,USD,130000,US,Medium
2022,Senior,Full-Time,Data Engineer,75000,USD,75000,US,Medium
2022,Senior,Full-Time,Data Science Manager,175000,USD,175000,US,Medium
2022,Senior,Full-Time,Data Science Manager,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Engineer,167500,USD,167500,US,Medium
2022,Senior,Full-Time,Data Engineer,106500,USD,106500,US,Medium
2022,Senior,Full-Time,Applied Scientist,184000,USD,184000,US,Medium
2022,Senior,Full-Time,Applied Scientist,142000,USD,142000,US,Medium
2022,Senior,Full-Time,Data Engineer,175000,USD,175000,US,Medium
2022,Senior,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Engineer,175000,USD,175000,US,Medium
2022,Senior,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Engineer,145000,USD,145000,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,USD,100000,US,Medium
2022,Senior,Full-Time,Applied Scientist,192000,USD,192000,US,Medium
2022,Senior,Full-Time,Applied Scientist,164000,USD,164000,US,Medium
2022,Senior,Full-Time,Data Analyst,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Analyst,95000,USD,95000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,145000,USD,145000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,135000,USD,135000,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,USD,100000,US,Medium
2022,Senior,Full-Time,Data Engineer,78000,USD,78000,US,Medium
2022,Senior,Full-Time,Data Engineer,70000,EUR,73546,ES,Medium
2022,Senior,Full-Time,Data Engineer,35000,EUR,36773,ES,Medium
2022,Senior,Full-Time,Data Scientist,190000,USD,190000,US,Medium
2022,Senior,Full-Time,Data Scientist,150000,USD,150000,US,Medium
2022,Senior,Full-Time,AI Scientist,125000,USD,125000,CO,Large
2022,Senior,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Engineer,95000,USD,95000,US,Medium
2022,Senior,Full-Time,Data Scientist,45000,EUR,47280,ES,Medium
2022,Senior,Full-Time,Data Scientist,36000,EUR,37824,ES,Medium
2022,Senior,Full-Time,Data Analyst,115934,USD,115934,US,Medium
2022,Senior,Full-Time,Data Analyst,81666,USD,81666,US,Medium
2022,Senior,Full-Time,Data Scientist,175000,USD,175000,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,USD,140000,US,Medium
2022,Senior,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Engineer,95000,USD,95000,US,Medium
2022,Senior,Full-Time,Research Engineer,249500,USD,249500,US,Medium
2022,Senior,Full-Time,Research Engineer,149850,USD,149850,US,Medium
2022,Senior,Full-Time,Data Scientist,249500,USD,249500,US,Medium
2022,Senior,Full-Time,Data Scientist,149850,USD,149850,US,Medium
2022,Senior,Full-Time,Research Scientist,249500,USD,249500,US,Medium
2022,Senior,Full-Time,Research Scientist,149850,USD,149850,US,Medium
2022,Senior,Full-Time,Data Engineer,190000,USD,190000,US,Medium
2022,Senior,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Analyst,127000,USD,127000,US,Medium
2022,Senior,Full-Time,Data Analyst,104000,USD,104000,US,Medium
2022,Senior,Full-Time,Data Scientist,210000,USD,210000,US,Medium
2022,Senior,Full-Time,Data Scientist,150000,USD,150000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,210000,USD,210000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,150000,USD,150000,US,Medium
2022,Senior,Full-Time,Data Engineer,210000,USD,210000,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,USD,130000,US,Medium
2022,Senior,Full-Time,Data Scientist,182750,USD,182750,US,Medium
2022,Senior,Full-Time,Data Scientist,161500,USD,161500,US,Medium
2022,Senior,Full-Time,Research Scientist,210000,USD,210000,US,Medium
2022,Senior,Full-Time,Research Scientist,150000,USD,150000,US,Medium
2022,Senior,Full-Time,Data Engineer,198800,USD,198800,US,Medium
2022,Senior,Full-Time,Data Engineer,122600,USD,122600,US,Medium
2022,Senior,Full-Time,Data Scientist,136000,USD,136000,US,Medium
2022,Senior,Full-Time,Data Scientist,104000,USD,104000,US,Medium
2022,Senior,Full-Time,Data Analyst,150000,USD,150000,US,Medium
2022,Senior,Full-Time,Data Analyst,100000,USD,100000,US,Medium
2022,Senior,Full-Time,Data Engineer,216000,USD,216000,US,Medium
2022,Senior,Full-Time,Data Engineer,144000,USD,144000,US,Medium
2022,Senior,Full-Time,Data Analyst,115934,USD,115934,US,Medium
2022,Senior,Full-Time,Data Analyst,81666,USD,81666,US,Medium
2022,Senior,Full-Time,Data Engineer,215000,USD,215000,US,Medium
2022,Senior,Full-Time,Data Engineer,150000,USD,150000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,246000,USD,246000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,201000,USD,201000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,255000,USD,255000,MX,Medium
2022,Senior,Full-Time,Machine Learning Engineer,185000,USD,185000,MX,Medium
2022,Senior,Full-Time,Data Analyst,48000,EUR,50432,ES,Medium
2022,Senior,Full-Time,Data Analyst,38000,EUR,39925,ES,Medium
2022,Senior,Full-Time,Data Analyst,169000,USD,169000,US,Medium
2022,Senior,Full-Time,Data Analyst,110600,USD,110600,US,Medium
2022,Senior,Full-Time,BI Developer,140000,USD,140000,US,Medium
2022,Senior,Full-Time,BI Developer,120000,USD,120000,US,Medium
2022,Senior,Full-Time,3D Computer Vision Researcher,10000,USD,10000,AL,Small
2022,Senior,Full-Time,Data Analyst,166700,USD,166700,US,Medium
2022,Senior,Full-Time,Data Analyst,119000,USD,119000,US,Medium
2022,Senior,Full-Time,Data Engineer,220000,USD,220000,US,Medium
2022,Senior,Full-Time,Data Engineer,146000,USD,146000,US,Medium
2022,Senior,Full-Time,Data Engineer,65000,EUR,68293,ES,Medium
2022,Senior,Full-Time,Data Engineer,35000,EUR,36773,ES,Medium
2022,Senior,Full-Time,Data Specialist,110000,USD,110000,US,Medium
2022,Senior,Full-Time,Data Specialist,70000,USD,70000,US,Medium
2022,Senior,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Engineer,95000,USD,95000,US,Medium
2022,Senior,Full-Time,Data Scientist,45000,EUR,47280,ES,Medium
2022,Senior,Full-Time,Data Scientist,36000,EUR,37824,ES,Medium
2022,Senior,Full-Time,Data Architect,190000,USD,190000,US,Medium
2022,Senior,Full-Time,Data Architect,135000,USD,135000,US,Medium
2022,Senior,Full-Time,Data Scientist,128000,USD,128000,US,Medium
2022,Senior,Full-Time,Data Scientist,81500,USD,81500,US,Medium
2022,Senior,Full-Time,Data Scientist,173000,USD,173000,US,Medium
2022,Senior,Full-Time,Data Scientist,110000,USD,110000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,192000,USD,192000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Analyst,115934,USD,115934,US,Medium
2022,Senior,Full-Time,Data Analyst,81666,USD,81666,US,Medium
2022,Senior,Full-Time,Data Analyst,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Analyst,95000,USD,95000,US,Medium
2022,Senior,Full-Time,Principal Machine Learning Engineer,190000,USD,190000,US,Large
2022,Senior,Full-Time,Data Engineer,194000,USD,194000,US,Medium
2022,Senior,Full-Time,Data Engineer,129400,USD,129400,US,Medium
2022,Senior,Full-Time,Data Analyst,201000,USD,201000,US,Medium
2022,Senior,Full-Time,Data Analyst,89200,USD,89200,US,Medium
2022,Senior,Full-Time,Data Scientist,165000,USD,165000,US,Medium
2022,Senior,Full-Time,Data Scientist,125000,USD,125000,US,Medium
2022,Senior,Full-Time,Applied Scientist,230000,USD,230000,US,Medium
2022,Senior,Full-Time,Applied Scientist,196000,USD,196000,US,Medium
2022,Senior,Full-Time,Data Engineer,153600,USD,153600,US,Medium
2022,Senior,Full-Time,Data Engineer,106800,USD,106800,US,Medium
2022,Senior,Full-Time,Data Engineer,216000,USD,216000,US,Medium
2022,Senior,Full-Time,Data Engineer,144000,USD,144000,US,Medium
2022,Senior,Full-Time,Data Analyst,192500,USD,192500,US,Medium
2022,Senior,Full-Time,Data Analyst,140000,USD,140000,US,Medium
2022,Senior,Full-Time,Data Engineer,152500,USD,152500,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,USD,130000,US,Medium
2022,Senior,Full-Time,Data Analyst,65000,USD,65000,US,Medium
2022,Senior,Full-Time,Data Analyst,55000,USD,55000,US,Medium
2022,Senior,Full-Time,Data Engineer,178750,USD,178750,US,Medium
2022,Senior,Full-Time,Data Engineer,160000,USD,160000,US,Medium
2022,Senior,Full-Time,Analytics Engineer,170000,USD,170000,US,Medium
2022,Senior,Full-Time,Analytics Engineer,125000,USD,125000,US,Medium
2022,Senior,Full-Time,Data Engineer,105000,USD,105000,US,Medium
2022,Senior,Full-Time,Data Engineer,70000,USD,70000,US,Medium
2022,Senior,Full-Time,Data Scientist,130000,USD,130000,US,Medium
2022,Senior,Full-Time,Data Scientist,95000,USD,95000,US,Medium
2022,Senior,Full-Time,Data Scientist,203500,USD,203500,US,Medium
2022,Senior,Full-Time,Data Scientist,152000,USD,152000,US,Medium
2022,Senior,Full-Time,Data Engineer,197430,USD,197430,US,Medium
2022,Senior,Full-Time,Data Engineer,134760,USD,134760,US,Medium
2022,Senior,Full-Time,Data Engineer,197000,USD,197000,US,Medium
2022,Senior,Full-Time,Data Engineer,99000,USD,99000,US,Medium
2022,Senior,Full-Time,Data Engineer,220000,USD,220000,US,Medium
2022,Senior,Full-Time,Data Engineer,162000,USD,162000,US,Medium
2022,Senior,Full-Time,Data Architect,149040,USD,149040,US,Medium
2022,Senior,Full-Time,Data Architect,113900,USD,113900,US,Medium
2022,Senior,Full-Time,Data Analyst,171000,USD,171000,AU,Large
2022,Senior,Full-Time,Data Engineer,100000,USD,100000,US,Medium
2022,Senior,Full-Time,Data Engineer,78000,USD,78000,US,Medium
2022,Senior,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Engineer,95000,USD,95000,US,Medium
2022,Senior,Full-Time,Data Specialist,110000,USD,110000,US,Medium
2022,Senior,Full-Time,Data Specialist,70000,USD,70000,US,Medium
2022,Senior,Full-Time,Data Scientist,185900,USD,185900,US,Medium
2022,Senior,Full-Time,Data Scientist,129300,USD,129300,US,Medium
2022,Senior,Full-Time,Data Engineer,230000,USD,230000,US,Medium
2022,Senior,Full-Time,Data Engineer,154600,USD,154600,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,204500,USD,204500,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,142200,USD,142200,US,Medium
2022,Senior,Full-Time,Data Scientist,45000,EUR,47280,ES,Medium
2022,Senior,Full-Time,Data Scientist,36000,EUR,37824,ES,Medium
2022,Senior,Full-Time,Data Engineer,213000,USD,213000,US,Medium
2022,Senior,Full-Time,Data Engineer,152000,USD,152000,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,USD,140000,US,Medium
2022,Senior,Full-Time,Data Scientist,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Scientist,110000,USD,110000,US,Medium
2022,Senior,Full-Time,Data Scientist,70000,USD,70000,US,Medium
2022,Senior,Full-Time,Machine Learning Software Engineer,227200,USD,227200,CA,Medium
2022,Senior,Full-Time,Machine Learning Software Engineer,168000,USD,168000,CA,Medium
2022,Senior,Full-Time,ML Engineer,243000,USD,243000,US,Medium
2022,Senior,Full-Time,ML Engineer,183000,USD,183000,US,Medium
2022,Senior,Full-Time,Data Engineer,175000,USD,175000,US,Medium
2022,Senior,Full-Time,Data Engineer,150000,USD,150000,US,Medium
2022,Senior,Full-Time,Data Engineer,178000,USD,178000,CA,Medium
2022,Senior,Full-Time,Data Engineer,132000,USD,132000,CA,Medium
2022,Senior,Full-Time,Data Engineer,300000,USD,300000,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,USD,130000,US,Medium
2022,Senior,Full-Time,Data Analyst,169000,USD,169000,US,Medium
2022,Senior,Full-Time,Data Analyst,110600,USD,110600,US,Medium
2022,Senior,Full-Time,Data Analyst,116000,USD,116000,US,Medium
2022,Senior,Full-Time,Data Analyst,96000,USD,96000,US,Medium
2022,Senior,Full-Time,Data Analyst,75000,GBP,92350,GB,Medium
2022,Senior,Full-Time,Data Analyst,57000,GBP,70186,GB,Medium
2022,Senior,Full-Time,Data Analyst,105000,USD,105000,US,Medium
2022,Senior,Full-Time,Data Analyst,70000,USD,70000,US,Medium
2022,Senior,Full-Time,Data Engineer,194000,USD,194000,US,Medium
2022,Senior,Full-Time,Data Engineer,129400,USD,129400,US,Medium
2022,Senior,Full-Time,Data Architect,190000,USD,190000,US,Medium
2022,Senior,Full-Time,Data Architect,135000,USD,135000,US,Medium
2022,Senior,Full-Time,Data Analyst,100000,USD,100000,US,Medium
2022,Senior,Full-Time,Data Analyst,70000,USD,70000,US,Medium
2022,Senior,Full-Time,Data Analyst,130000,USD,130000,US,Medium
2022,Senior,Full-Time,Data Analyst,100000,USD,100000,US,Medium
2022,Senior,Full-Time,Research Engineer,250000,USD,250000,US,Medium
2022,Senior,Full-Time,Research Engineer,150000,USD,150000,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,USD,135000,US,Medium
2022,Senior,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,110000,EUR,115573,FR,Medium
2022,Senior,Full-Time,Machine Learning Engineer,70000,EUR,73546,FR,Medium
2022,Senior,Full-Time,Data Engineer,65000,EUR,68293,ES,Medium
2022,Senior,Full-Time,Data Engineer,40000,EUR,42026,ES,Medium
2022,Senior,Full-Time,Data Engineer,191200,USD,191200,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,USD,130000,US,Medium
2022,Senior,Full-Time,Data Engineer,191200,USD,191200,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,USD,130000,US,Medium
2022,Senior,Full-Time,Data Engineer,230000,USD,230000,US,Large
2022,Senior,Full-Time,Data Engineer,154600,USD,154600,US,Large
2022,Senior,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Engineer,95000,USD,95000,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,USD,140000,US,Medium
2022,Senior,Full-Time,Data Scientist,120000,USD,120000,US,Medium
2022,Senior,Full-Time,Data Analyst,169000,USD,169000,US,Medium
2022,Senior,Full-Time,Data Analyst,110600,USD,110600,US,Medium
2022,Senior,Full-Time,Data Engineer,185900,USD,185900,US,Medium
2022,Senior,Full-Time,Data Engineer,129300,USD,129300,US,Medium
2022,Senior,Full-Time,Analytics Engineer,135000,USD,135000,US,Medium
2022,Senior,Full-Time,Analytics Engineer,110000,USD,110000,US,Medium
